Per	M
5.96419942	1.3103063693171706
9.73465811	0.9025533383914183
9.05481805	0.3520734827590051
9.60837096	0.8686237784609203
4.64979073	0.9476380637246982
7.86029059	0.982763019638649
8.4981694	1.0161458124891267
0.77933603	0.3691562154883601
7.46149128	0.796036935048215
10.38634424	0.8014901655369256
7.3400118	1.1415754285839683
5.73349922	1.4758403393150066
5.54623752	1.2578666697716572
5.89484556	0.803516751147634
1.68191944	0.3076348814678069
8.7702974	0.8033139253504359
7.79726749	0.9304091983942874
11.26931196	0.7707486019231873
8.8309726	0.5674408647761122
8.26116866	1.034945344225588
1.84979529	0.5356141751976297
7.43296133	0.991212908619418
1.07326777	0.5715035327108535
3.37400524	0.49819618150982065
17.6145785	0.3389122579395544
7.23248459	1.120446956883411
6.3044843	1.3673741279679474
4.91035517	1.4623703949488291
6.52140482	0.4255739974697333
4.84118786	1.4251365409695178
3.67544359	1.192093045828857
8.93494518	0.7245776153839961
7.7371393	0.6245813695441528
7.9649936	1.1655984868181488
7.73808458	1.0163853305473978
7.42674946	1.34296916736636
17.07796136	0.3108098325904731
8.75179466	0.9752941423046335
5.73402765	0.6753102961602632
6.32824028	1.2953003183487433
1.95151192	0.4044736413047328
0.44587431	0.3872345607872424
6.36059305	1.2573134432625812
3.20157488	1.3179946801318023
4.15819519	1.516102188565424
15.36524937	0.32194981792206717
2.26205818	0.30369063588260864
8.86197733	0.8343627494780295
9.40953166	0.7109499513291372
3.27408694	0.581761077136114
1.45751176	1.6345035192031863
2.34919192	1.5450151175272697
7.775825	1.1629709674629156
10.36557814	0.8423106728491178
1.56948032	0.35497162746700783
9.68030129	0.8692675716472856
7.37135071	1.1854319790065135
6.52060797	0.6153950796896296
9.7769681	1.0219050024220542
10.99056537	0.8475691378036192
6.24124975	1.3323103082243837
15.65530951	0.4144256716228858
10.63207122	0.8876499675870505
4.14434377	0.4255739974697333
8.9004578	0.898811003978076
0.43234329	0.2726356382696947
9.13459648	0.8526393756038397
6.12269685	0.48338054656232843
5.97565802	0.6659090818008974
7.2608238	0.9752941423046335
18.28753674	0.2832523337118957
4.21184563	0.29448851908912094
12.24688976	0.6532974344877923
14.68868949	0.4210590497160661
0.77690271	0.29795931832507566
5.43051012	0.3227065940979274
6.76681169	1.2443589760635394
1.78754603	0.40330320615145815
7.51467162	1.0104090631546372
8.18365774	1.382920208824323
4.85962672	0.874214627059618
1.16960438	0.7549302900693322
6.90144067	1.0874960092300667
7.49376897	1.1441703266527743
2.72153115	0.7061427970108403
2.73709644	0.48310715759244627
8.16604462	1.0697811624572113
7.78455956	0.9883906977037535
1.97945275	0.26162223800662204
4.99712466	0.7830196174939585
9.90550987	0.8490457184341602
8.3925806	1.0697811624572113
14.23491991	0.5518766001544715
5.89411447	0.747977173639839
8.01729381	1.1579896530442535
9.00761656	0.4137076551856241
4.90175114	1.3820371871444586
3.66723334	1.2001193086563042
7.78455956	1.1074404417703159
8.18753421	1.0549653646966806
9.73158257	0.8632720600848727
7.27392423	1.1446897830138423
5.62523638	1.4620651824172057
7.14284753	1.1619210750679494
5.13255776	0.86840925633374
18.97873768	0.8429404487018373
3.26470409	0.6456805965769995
7.20822616	1.2896671813801648
7.17580161	1.2559310817763072
7.26665762	1.24683273751901
8.76256366	0.934017905189643
10.31618574	1.0130356224428447
6.61069075	1.2410656948375955
12.6952249	0.5517242232173852
10.38507546	0.8731374778015735
4.91363349	0.8310324527620455
1.18548399	0.43298575862740213
16.67737265	0.44088889465420705
6.12344508	1.4553608757040777
16.80556456	0.36178691001561847
12.42144569	0.6257581050464229
11.45609613	0.7547365071290331
4.19181941	0.4516202274578369
7.92440764	1.0707739098619957
11.43643382	0.5932922201915791
3.77284427	0.980424738352953
5.59952306	1.417046101812392
6.38932562	0.41718830712222993
14.74270142	0.3867841145956545
14.20242009	0.5279233813692388
8.62184338	0.9876860173117128
2.32983528	1.528630216303433
12.19886314	0.5800150335787211
15.78680231	0.4317426907155441
16.8602168	1.1138033254124893
0.54761201	0.38938071938825775
6.29238076	1.1674401210408973
6.13477337	0.8865610679587015
6.8593387	1.3888163936726068
0.491188	0.3629524095829157
5.54920607	1.420338610096373
10.95320423	0.7733098116795717
5.92967976	1.1864960715101938
11.41335535	0.7946275503645225
0.98272673	1.0130356224428447
10.35948124	0.8768036464139402
8.79598842	0.9140688625019526
7.00942677	0.848412672489153
15.2841769	0.4880479839074914
9.05197148	0.35716009508860236
7.44430082	1.0016088212465626
0.90568471	0.429265893714234
7.94561941	1.4353668992406157
14.23665904	0.4398784366519974
7.30985783	1.1110006113716713
5.4862612	1.3478851185268446
9.10629391	0.6812144583555868
9.18968981	0.8439908263769251
9.89013672	0.8536984040595867
2.11966202	0.5195964489324818
5.33773559	1.4167470280460943
10.63490598	0.7323162585696733
13.55429194	0.3623162455381882
1.25255037	0.553402224897469
8.81220963	0.9279339042766874
10.98802543	0.704116341665119
1.20040842	0.4226405599384734
9.42496591	0.8454629331742352
12.96129167	0.32805381685897184
3.89496025	0.5831927403699866
0.76779218	0.35831153057621357
12.61951359	0.6728172365914149
10.61675768	0.9277091074094613
0.68071806	0.352899217483633
6.52140461	1.2355897570403758
1.25820676	0.5089464720845585
6.69633584	0.3541412783790067
17.65933829	0.4243495657439158
4.07480485	0.5209040613947544
6.92318376	1.1579896530442535
7.16791831	1.3103063693171706
3.51095937	0.5381480572546485
9.12046141	0.9458140509739283
6.46112784	0.24738756112794266
16.50244032	0.39119640278672757
7.85433657	0.5495944857524504
1.46248707	0.31772592634240654
7.57127248	0.47308254748974043
0.62898272	0.34644634073496544
8.29670133	1.0156668932491408
2.07311563	0.34411885723020497
8.11242665	1.0827359684324573
8.44154681	0.9446752925999162
8.8966395	0.9313104549890578
5.53015111	1.2781697718865566
2.27152547	0.491781205892288
6.55505962	1.2454580233618495
13.6136105	0.41037149663505956
6.65179087	0.5924856892109185
7.58802293	1.089002135528886
9.92251994	0.9174098286281555
5.12158919	0.7466306851413856
6.85782628	1.041751856632924
10.58587619	0.8204810692856849
6.81424597	1.2840502079347649
6.76682619	1.4623703949488291
1.31642404	0.6115847723402429
6.27270766	1.107694482608735
7.26801425	1.3956171669266175
1.77653341	0.3769949410829698
7.1654408	0.534425103393164
11.41126192	0.717646330798892
6.15007908	0.5125242268703785
15.67108312	0.3125473486741591
6.87146013	1.2689650452207546
10.48789616	1.3647455860232711
10.63490598	0.8509468879133556
0.70925733	0.34624335095554487
16.45007932	1.2421628118787396
11.14949821	0.916740947638714
3.23358628	1.251238582093683
7.78455956	0.8135007907954231
12.90481683	0.29208426130810267
3.70322619	1.1496325472200666
3.84251745	0.2444967546518832
0.66546369	1.5320869676870965
10.8387108	0.3316348170444574
7.13465596	1.25676037785228
9.38374057	1.0092167295061767
11.54038212	0.766232472292994
7.91462595	1.0621086863084386
0.67514055	0.3728387952341454
7.56677824	1.1235222763355734
8.31740642	0.8942033070137919
7.53198547	1.13691462025243
13.01002547	0.6117500556020808
1.1760496	0.46047089103785405
7.24847518	1.1148236810301506
5.02132365	0.7240137701621543
1.70216689	0.2586860744548219
5.0294422	1.3627034430856693
7.63364417	1.1356222340053606
2.24396899	0.37023579869995055
3.30873797	0.5986369333637328
7.17497405	0.9926261083215786
1.81414752	1.5434348069248502
7.40547688	1.1498930902381672
4.46941092	0.3551795035573345
17.36371755	0.3623162455381882
7.79560902	0.919641916512658
8.76256338	1.0422392095626518
8.48761255	0.5931308451279189
7.80504904	0.8564562851825429
12.46777555	0.5666622191514462
6.22142	1.2179039045722508
11.89161759	0.7200759932050096
8.17102706	1.0812357520159708
13.84691743	0.4905341654432119
7.06474077	1.13226667266606
8.48414019	1.0419955135322736
11.67245779	0.6543413924906912
9.20328402	0.921430339899819
8.4988609	0.8955180799726123
8.77244783	0.9741307086507329
14.95533654	0.45033101962253225
6.40177572	1.2672961776834382
7.30985783	1.4694015983824733
15.95235897	0.5201772787569049
8.21743495	1.0757470838213894
3.98808974	1.065816460878754
3.23022845	1.4986734993039668
17.91367694	0.8811307996225415
0.82867572	0.3453313117222157
5.65069936	0.7401160596019658
9.81470978	0.788607900096452
4.59145387	0.28927729282670867
13.40823276	0.5305753761477694
4.39676325	1.0075490966536471
11.96426962	0.6333637620273863
6.86539395	0.7681936151510869
3.62279159	0.5768510141281389
6.2131029	1.1843685256103187
7.31757888	1.0454108195986007
8.58126897	0.9883906977037535
9.71641418	0.8983714527439675
7.81370988	1.5519807216727548
7.40547688	1.0722642103732838
11.4049448	0.6671450235172373
3.79586333	1.1671769108863315
8.87377329	1.3894069089451138
12.5805405	0.6309899596011898
3.31337913	1.2759342883578133
10.36740667	1.019982777655668
5.51544326	1.2586968116161896
10.59686595	0.6519074701737793
1.41945297	1.2076429792078214
6.56738754	1.322564653440137
2.06280504	0.5406916127681589
4.10654785	1.4483730302647315
7.48413478	1.1382079988412457
14.77647506	0.4407624776389989
17.88333237	0.817190859897736
8.32965591	0.36009792558708176
7.86327098	1.0233483088828623
12.6709165	0.2696383887562489
7.72847205	0.925014532192272
6.21630969	1.5964521571620591
8.92599742	0.9392226250627588
6.78971952	1.1135483354263878
11.89564092	0.6331939768791384
7.93548495	1.5685241888066752
6.83794066	0.5730722278472091
0.89698813	0.820893017459303
13.9493722	0.7632976521586752
8.21743495	1.09352903093638
8.79850092	0.9748286528440065
2.15363473	0.49763561663241196
0.78918741	0.3698036129517322
6.78379675	0.3618927188755138
9.21691852	0.7499038369101395
8.21743495	1.0272039924777203
5.24103255	1.3782149971689883
0.78207668	0.3417062606213499
1.47266881	0.544902122277913
8.62887656	1.3467273679663292
7.82568553	1.2672961776834382
4.05304235	1.5217316541519832
8.21743495	1.1104915412069989
0.6354363	0.33614046578512213
3.51719544	0.40529475506946366
7.86525917	1.0764944169461546
6.81100114	1.2551021481192504
10.70628119	0.8204810692856849
8.93882184	0.8731374778015735
3.24708768	1.5211054997374984
8.13976663	1.2689650452207546
18.01743411	0.544902122277913
12.10393035	0.5833519853862521
1.43173671	0.37045206788825397
0.51753735	0.24917018993731044
7.9966838	0.950607334838689
1.7384581	0.6474056969903778
7.33788443	1.2394212253719963
0.76646793	0.41215573900187763
5.97065259	0.7035644288918335
12.12752437	0.7195147585552497
0.76130003	0.38566009146596253
3.29582945	1.4980534300201445
1.69428649	1.0978161680985654
9.73618185	0.9038767904706471
6.35357435	1.3779212677198265
10.15630675	0.8421008226782839
8.05610881	1.2380519395719005
14.84825823	0.46601097361593286
1.40090462	0.4027191278955454
15.9115601	0.4799724806814308
0.62071436	0.2959584017370541
6.39405961	1.2449084192708246
0.70944648	0.40906742480125685
8.75639343	0.9490076886203667
1.20626217	0.5895893014585372
5.9308103	0.5529441831898008
5.0911784	1.079487291114879
9.66059006	0.7092831751829488
16.44625555	0.48667131788746176
14.46162547	0.5649521893278023
11.91842912	0.6335335822393523
1.43977691	0.35747377520652823
14.67316038	0.443678011377273
17.13889807	0.4109654792206438
5.59480216	1.269521656979429
0.44851993	0.2882636931589322
13.07021008	0.574329639030167
14.10433008	0.4602084804874195
10.3317762	0.7958354831149846
8.17102706	1.012079964954617
0.77035909	0.38487505237126424
14.46841907	0.3597820696401013
9.35473083	0.30547698542220114
9.45184802	0.7676048860534792
9.06605831	0.9162952180552946
10.21579639	0.8083957264495446
1.62045753	0.35684667563087274
11.30550609	0.6893283242725435
6.88210177	1.1572044435313622
11.31167309	0.6119153735981219
10.66778045	0.7163405856488204
17.91367694	0.41382724791227027
13.34956223	0.5264547108154972
0.65359277	0.5055311738427667
1.95950236	0.4347312912745338
5.43522976	1.3717623570611737
12.07634175	0.5579993621731599
6.56960929	0.620225616506532
1.23333571	0.36754234340383174
11.87293893	0.6683827070249314
1.29421481	0.4809247030450672
8.45071991	1.017583505286687
8.76997463	0.8677659167298708
10.26636964	0.8041254515750442
12.29529684	0.5041137165214914
11.30866972	0.7182064788784387
5.1408197	0.8085994821530901
18.03310145	0.44177469232039807
2.46100475	0.7468229309729861
8.18538947	0.9975833082427581
8.11134808	0.6933215071217342
12.27104536	0.630482181111807
5.73737638	0.7257062856865105
0.62164468	0.35341623818103535
1.33736457	0.3229908425416002
4.3170687	1.0882488949990015
1.64357383	0.46429017000778994
14.91442686	0.46973568048616926
5.26569614	1.4299449378945486
3.15168186	0.6541673110844605
7.69977723	0.8395855492191968
1.38824018	0.4387440692630337
10.17624845	0.8421008226782839
7.78455956	0.9234452426149494
6.89678049	1.1835713549269846
13.70356828	0.4839277128664133
2.22583092	0.47107202034081436
7.87421845	0.9551881454636316
0.58008578	0.31364980803122455
11.18960432	0.8703413164235988
7.86029059	1.0505481687982698
5.91043658	0.7926172952013384
2.14724236	0.5601551098583962
9.85649556	0.7054053994714229
9.41213313	0.9725035252822237
16.03863914	0.4143059255262831
10.61675768	0.7452859875990969
15.55355	0.5327936198577867
2.36836101	0.2897855140279016
0.57627568	0.3263255453269838
7.31632591	0.7938230034705094
7.5667964	1.0037445211866922
6.43238972	0.40073893666784954
2.46685964	0.316423212949771
15.20750375	0.3504275393103065
9.59534066	0.8067670206105816
7.52287787	1.0797369531351786
8.44957219	1.0147095222297404
6.40167943	1.3624118711128805
2.01601426	0.49456184757717153
1.97941311	0.5209040613947544
10.40197291	0.8008829143805081
10.58064626	0.7491327326715918
2.90758111	0.6014049379872607
8.09027308	1.2614665695164862
8.39597841	1.1031277943743754
5.60488288	1.2562074735312818
13.67038642	0.541141480709007
7.83488161	0.9337920734328784
9.21009622	0.9574843278383265
4.45829104	0.7355428916106707
8.0953271	0.9082982075890508
5.83026804	1.2100679690868597
