Per	Mass
2.312	0.5395887751932685
5.2411	1.592561157345174
1.5325	1.8426805926358951
4.9249	0.3174086070930825
1.5522	0.19999976999193247
7.0657	0.9418006539516459
2.1044	0.7741992258493222
1.5372	0.09999989088719724
2.2977	0.5984064544554855
0.6305	0.20563988215039972
2.0073	0.3777146092242811
1.8261	0.14999983829556024
5.9332	0.6348058583829261
2.4332	0.204085594153666
9.1135	0.6069835941148958
6.6056	0.843818410596743
1.196	1.056796540713104
2.2514	0.20226604960584613
1.1744	0.22009070808520756
1.5961	0.24294993305429585
6.248	0.6431058090863685
1.351	0.09999989416636118
3.65	0.1907497642163553
0.6893	1.1599979572073198
0.582	0.09999989756100414
5.9078	0.710471276386
1.9464	0.23538142227965875
9.2723	1.0554987613497655
1.5134	0.760761552778506
0.5122	0.29820192053409017
2.1105	0.3571727488252633
1.5838	1.1588104155397985
3.2726	0.7547029817659112
0.8911	1.6720830517801188
5.6054	0.7741992258493222
1.2936	0.22488349450656717
9.1946	0.3199850601497246
1.0459	1.8267758807265242
1.6454	0.1780139730828666
3.0522	1.4247131227146452
1.5424	0.3231215552188002
10.4413	1.450893499250078
3.9826	0.4005618622033074
0.5499	0.7443015567349723
3.619	0.5675337709561235
0.9552	0.33524350221732047
3.2443	0.5003631463176647
1.9677	0.35800963578534684
0.9726	0.14999983560439742
2.3813	1.1588104155397985
3.2406	0.6254601867491199
7.3397	0.8879198436072825
5.3676	0.7677865697348917
6.3291	0.6655818256432557
17.9258	1.0790937871928834
17.9856	0.5558816617630353
1.8592	0.44561501800469283
1.7674	0.32269101679323603
9.3162	1.239997834716509
0.5461	1.7159792496598905
1.9243	0.22488349450656717
3.6922	1.9999954400576487
1.3056	0.1499998301843972
2.8203	0.3231215552188002
1.3365	0.16073276668376288
0.7158	1.095260697618988
2.1986	0.257187775301286
1.1423	0.42691533094484835
2.2211	1.793283285018836
3.858	1.8756892517819412
1.7833	0.27151900274837126
3.1314	0.36529282100617433
2.9021	0.45179756525570575
0.6426	0.3199850601497246
1.6533	0.19999976999193247
3.8666	0.35800963578534684
0.4583	0.6348058583829261
9.4538	0.8952717199414828
5.3133	1.3599976599098529
0.2595	0.8122879374559919
1.019	0.2957960842795433
1.5624	0.2311477328475271
1.8142	0.259578348698968
0.7722	0.27151900274837126
1.639	0.1499998301843972
9.9623	1.095260697618988
0.6452	0.3263322200602744
0.3057	0.14999983867876987
0.2693	0.09999989643285044
4.5648	0.6337710227156557
4.4663	0.5395887751932685
3.0945	0.36529282100617433
2.1809	0.14999983714372492
0.3286	0.3586116649878585
2.1167	0.308987688882314
1.2548	0.2541741492091342
1.1937	0.2465671816129267
0.3899	0.14999983406120407
5.4266	0.42984126071084483
3.62	0.40659909272040645
0.5689	1.5449471483308148
1.7251	0.2474721366522923
0.3628	0.33524350221732047
1.7205	0.14999983367514358
0.3236	0.7779990540259314
0.5917	0.17539146589630533
11.3478	1.4101980423629066
0.5256	0.09999989088719724
5.715	0.9045625490275317
1.5928	0.09999989088719724
1.0369	0.0999999003676615
2.4318	0.7779990540259314
3.0965	0.555207908247088
12.8007	1.095260697618988
3.6661	0.4948668394931721
13.3686	0.7741992258493222
4.3972	0.56099735464823
1.7179	0.1780139730828666
1.7339	0.4707791314174536
1.1105	0.14999983752771254
3.7293	0.39453231318248094
6.5057	0.9520743703653964
9.7421	1.370645708474142
0.8422	0.1499998301843972
6.3604	1.0317380332741448
1.8162	0.3250540950960247
4.1534	0.8122879374559919
5.4103	1.3199977796635323
8.9081	0.5993844570945908
0.5432	0.09999990148552597
1.4332	0.14999983173874695
2.403	0.3680622207080835
0.7016	0.19999977097998356
0.619	0.3485816275167873
16.3202	0.8735995594884296
0.8158	0.09999989558423798
1.4106	0.19999976850922555
1.6718	1.2117270273245697
3.6874	0.4774570245170577
0.8738	0.09999989088719724
1.7492	0.15793563930169727
1.0779	0.4870587856277667
0.9301	0.6161479276535933
0.7104	0.27059221398969296
6.6566	1.2081103415890477
2.0262	0.5261232596930626
1.6656	0.2451431569640839
25.1229	1.1583992935459269
5.1176	0.5003631463176647
6.2895	0.5860794535065842
0.5851	0.14999983367514358
18.2246	1.480862077321579
0.8106	0.2506741055473456
1.1189	0.7443015567349723
1.2661	0.27059221398969296
4.1422	0.8807199566889592
0.2655	0.4594680407358044
38.3933	1.1583992935459269
1.575	0.5426176980798937
0.5868	0.3263322200602744
0.8685	1.081609789119135
0.925	0.4563137291203299
1.2227	0.9045625490275317
1.7554	0.1629897162674506
6.6595	1.3195366405146978
2.2616	1.894450867119403
3.906	0.43864798803111094
2.0221	0.16634647507616349
1.821	0.19999976949790693
12.2019	1.1999978757607284
1.3834	0.15793563930169727
4.7046	0.42691533094484835
3.5907	0.5675337709561235
1.9662	0.24794230494865074
5.433	0.6655818256432557
5.0729	0.3199850601497246
5.0735	0.5010572518647359
2.0914	0.28521829901696666
0.7695	0.1945444902531194
1.9662	0.35838817167400555
1.8094	0.3231215552188002
0.3508	0.1499998321268575
0.52	0.17945118356287612
0.3996	0.7677865697348917
2.0304	0.20948768531380002
0.8548	0.6655818256432557
0.6423	0.27450809879299454
4.8715	0.6625513588389687
6.6695	1.0648217216089055
1.791	0.23538142227965875
2.2213	0.8807199566889592
1.391	0.5675337709561235
0.946	0.19999976949790693
2.0068	0.27151900274837126
7.8027	0.5261232596930626
6.016	1.0181584764899234
0.2259	1.831798397366779
1.698	0.2465671816129267
2.0726	0.3511473401053948
0.3625	0.09999989088719724
1.9135	0.4889116382558214
0.6345	0.9507507899401471
1.1569	0.16634647507616349
1.8105	0.204085594153666
2.4407	0.3992930374850241
11.8925	0.3749812022343646
4.1841	0.9045625490275317
1.7984	0.09999990092723818
1.7422	0.19784239869596482
2.7112	0.35800963578534684
1.184	0.0999999048248586
1.8029	0.257187775301286
2.206	0.4870587856277667
0.7202	0.09999989217070247
1.3318	0.19999976850922555
0.6287	0.29820192053409017
8.8994	1.2684449807871838
1.558	0.19699745958117132
1.7416	0.19699745958117132
1.7852	0.2830796486987288
2.7907	0.2663708366559494
0.92	0.387135465360031
2.312	0.48305768848522584
0.4835	0.09999989088719724
5.906	0.633346871909447
5.4849	1.2698555589298222
1.0182	0.5182734457763226
3.6929	1.4237815798796252
3.2611	0.2663708366559494
1.7772	0.3013991444350378
9.3362	1.1588104155397985
8.5895	1.2430991139652694
0.2815	1.987450161665348
6.5064	0.41273399880064426
1.4626	0.6161479276535933
0.7718	0.27151900274837126
4.3632	0.09999989699696542
1.8003	0.259578348698968
17.1122	0.6337710227156557
0.9952	0.23974815939513533
0.5314	1.9999954400576487
1.8511	0.14999983675973733
0.7553	0.8735995594884296
1.5999	0.14999983560439742
0.8877	0.12476023760349196
1.7776	0.22488349450656717
6.822	0.9741628069668206
3.7871	0.555207908247088
1.9128	0.23538142227965875
0.749	0.34205601206269276
3.898	0.9520743703653964
3.2547	1.0273629273911602
1.9617	0.4566118845194963
3.1754	0.4794564237356946
3.6251	0.25925105598271964
1.5195	1.6664069544520594
3.6244	1.239997834716509
0.7543	0.0999999012064621
10.5243	1.6093343092152208
0.2844	0.09999989671494607
1.1876	0.16073276668376288
2.9053	0.4794564237356946
1.3743	0.14999983367514358
4.2854	1.179997944246427
5.1488	1.71999613926779
2.312	0.970843083092987
2.0873	1.4147911147133254
1.7541	0.0999999042698855
3.3749	0.3013991444350378
0.9239	0.7443015567349723
1.3301	0.16634647507616349
1.796	0.3511473401053948
1.902	0.259578348698968
0.987	0.19999976900363886
1.2445	0.257187775301286
1.1542	0.09999989088719724
1.7985	0.3288838062106626
6.1134	1.143817755217539
6.1258	1.0175485468483074
5.8472	1.6720830517801188
3.9112	0.46679605322792256
1.1268	0.5558816617630353
1.1269	0.5576536516733347
1.6084	0.6640345540068271
0.3954	0.20948768531380002
1.5319	0.09999989784223591
1.5123	0.16725341984528466
3.0944	1.3827434341820133
3.4158	0.4870587856277667
0.9942	0.09999990008787317
6.6082	1.0061841887385778
1.8029	0.2979009212599718
1.1427	0.5634385587251205
1.8032	0.32408096297421607
1.5467	0.3398749256842272
1.2958	0.4011022329188201
1.3364	0.09999989088719724
2.7027	0.4991236006654301
4.651	1.0273629273911602
5.4121	0.5634385587251205
0.8479	1.9999954400576487
7.4345	0.56099735464823
0.6779	1.6599964414667334
3.6855	0.5634385587251205
2.2766	0.5851365725546822
1.3633	1.8799956613927211
2.078	0.6072826424322197
2.9909	1.3599977160799617
0.2784	0.15793563930169727
6.7609	0.5163654962256501
0.7071	0.32269101679323603
0.6176	1.08525344223444
5.2912	1.7234446359235152
0.5673	0.20160204401529752
2.448	0.633346871909447
2.7994	1.6699376980939324
4.2337	1.1235958265332602
1.1418	0.4322870051302795
7.9875	0.6464634330863879
2.6312	0.2465671816129267
1.7999	1.8756892517819412
0.3461	0.09999989274172437
4.7843	1.9586203867665843
0.0628	1.9454385555774636
0.0984	0.09999989088719724
16.5182	0.7677865697348917
1.4984	0.25224633941070634
8.6456	0.3680622207080835
1.8232	0.09999989088719724
2.1008	0.5576536516733347
2.5995	1.4859321294941814
0.7257	0.24794230494865074
5.7441	0.4354835762165318
1.6873	0.14999983714372492
2.6303	0.37866073008796125
3.1705	0.5257004278190435
3.5396	0.959995550627832
5.1131	0.5084126590469905
4.9754	0.6337710227156557
1.3501	0.19999976752039894
4.8533	0.44561501800469283
1.3477	0.09999989131243875
24.0263	0.8735995594884296
1.0397	0.258328043492571
2.7439	0.387135465360031
4.4022	1.3199977796635323
2.2908	0.25224633941070634
5.0373	0.9901521317968283
1.8145	0.20160204401529752
5.8037	1.896421295364609
11.3538	0.9013993774551812
2.832	0.24294993305429585
0.9278	1.6093343092152208
0.8768	1.3999975126301079
1.2698	0.6161479276535933
1.6151	0.14999983173874695
13.8149	0.6510218843430178
4.3445	0.28049533390119247
1.344	0.09999989088719724
0.7705	0.14999983637478417
1.2379	0.23538142227965875
6.0053	0.5182734457763226
0.6985	1.1191713019044995
1.7439	0.17945118356287612
1.8192	0.22510417727724844
1.7239	0.43632763229783733
3.0912	0.25581545828376606
1.0752	0.09999990454759257
2.6067	1.5599973251075834
2.9124	1.143817755217539
1.8996	0.28521829901696666
1.9101	0.46679605322792256
0.6223	0.09999989088719724
1.3857	0.24294993305429585
1.3957	0.45179756525570575
0.5626	0.17539146589630533
5.4442	0.71054437323484
1.4668	0.15039752961965092
1.8066	0.1499998321268575
1.7409	0.20160204401529752
6.9137	0.4011022329188201
3.5205	0.387135465360031
1.1482	0.5426176980798937
2.007	0.14626013112660474
1.125	0.204085594153666
1.7742	1.3751187625110397
1.2944	0.308987688882314
4.4286	1.121125719012891
1.1663	0.3199850601497246
7.6418	0.32269101679323603
3.0783	0.35835082228904963
7.2161	1.0060621408944126
9.4415	0.4611375026142099
1.8865	0.3398749256842272
0.8366	0.15039752961965092
2.6566	0.6348058583829261
2.3881	0.6834944290252397
1.4825	1.280737878483102
2.631	1.6120113347876486
0.7929	1.3195366405146978
0.6513	0.5182734457763226
1.2673	0.28399665267809754
0.6321	1.894450867119403
1.1992	0.46683016277636824
0.4121	1.906158894011353
2.5441	0.16725341984528466
0.5784	0.27151900274837126
1.5116	0.09999989416636118
13.649	0.18089889242273968
0.7567	0.24294993305429585
13.0015	0.4870587856277667
4.883	0.8807199566889592
5.926	0.7547029817659112
0.4985	0.34205601206269276
1.2501	0.34205601206269276
3.1403	0.5576536516733347
0.1485	1.7234446359235152
0.7768	1.3824041575010793
0.2112	0.09999989102620196
0.781	0.1928472924909103
4.5193	0.5634385587251205
0.8799	0.24794230494865074
1.6785	1.8199957098738613
1.3796	1.636626216316971
0.5278	1.92813718750163
2.5824	0.35800963578534684
2.1352	0.23326300148134493
3.9926	1.081609789119135
3.1465	0.2311477328475271
1.9397	0.40363410368232205
3.6567	0.27151900274837126
1.5714	0.39202863916974573
5.1763	0.46679605322792256
5.6382	0.32269101679323603
2.0337	0.19999976999193247
6.7457	0.3263322200602744
3.7607	0.31470072288949835
3.4351	0.27151900274837126
2.9647	0.7741992258493222
0.747	0.4279612124171767
1.1111	0.5300197521353837
6.4557	0.7353989615034853
6.0633	0.7949159488982634
1.4704	0.43632763229783733
10.2124	0.4566118845194963
6.6099	0.19999977097998356
5.0061	0.4566118845194963
0.4307	0.43864798803111094
1.2829	0.4563137291203299
2.0229	0.17763862846844114
3.6979	0.25581545828376606
1.1862	1.785654624136261
6.2874	0.664756271758768
1.3723	0.14999983791170016
2.0951	0.1928472924909103
1.5633	0.14999983135044037
0.5882	0.20948768531380002
19.5046	0.5182734457763226
1.1432	1.4101980423629066
1.0777	0.2894378488870184
0.3751	0.2541741492091342
0.3311	0.6149058346690578
5.3646	0.6655818256432557
1.4538	0.14850555420532527
1.0482	0.5261232596930626
8.8518	0.48305768848522584
1.8206	0.4889116382558214
1.398	0.18285053374191754
1.6944	1.785654624136261
4.0273	1.4199975620109735
3.1811	0.23974815939513533
22.9226	1.056796540713104
1.5753	0.43864798803111094
15.1305	0.4750579609995269
0.4761	0.35800963578534684
1.5429	0.31470072288949835
1.2719	1.499976944958187
1.3344	0.14999983135044037
6.8541	0.14999982979482576
0.7376	0.35838817167400555
1.2696	0.2474721366522923
3.9214	1.9999954400576487
4.9174	0.3749812022343646
0.7811	0.35838817167400555
2.7512	1.280737878483102
3.7208	0.3571727488252633
7.7648	0.259578348698968
3.2942	0.6073552999445458
5.6604	0.6072826424322197
0.9748	0.15426968134798003
4.0268	1.0009101621282066
3.6071	1.8493039762210441
4.5187	1.121125719012891
7.9926	0.760761552778506
2.4707	0.4354835762165318
4.395	0.7140238421356896
13.3557	0.5163654962256501
10.714	0.8735995594884296
1.7358	0.22510417727724844
0.4691	1.3751187625110397
0.1234	1.7159792496598905
8.2662	0.6069835941148958
5.5216	1.1123760543197618
0.7794	0.2894378488870184
0.8637	1.7914390077306777
3.7888	0.31470072288949835
5.2152	0.30805217812935654
1.0829	0.21105277653672413
6.0327	0.6925588274614524
0.6431	0.12971652038088263
2.5359	0.5851365725546822
1.319	0.42904406382735627
0.977	1.6847557658139756
2.2794	0.2465671816129267
2.9264	1.2684449807871838
2.0554	0.5182734457763226
0.5736	0.28470996200417154
3.356	1.2282940623760272
0.6258	0.27151900274837126
0.7562	0.6254601867491199
2.1605	0.259578348698968
1.8446	1.6093343092152208
3.7758	0.666909894931318
7.5769	1.095260697618988
2.9554	0.2229610341765749
2.358	0.48305768848522584
2.0651	0.29820192053409017
2.1541	0.36529282100617433
3.4054	0.7263434880567401
6.81	0.4870587856277667
1.5307	0.7714421060755168
4.1287	0.40659909272040645
6.3729	1.239997834716509
0.1581	1.636626216316971
0.7467	1.08525344223444
1.6579	0.28470996200417154
5.0194	1.5782452206911244
0.0491	1.8199957098738613
6.9002	0.7677865697348917
1.203	0.216241459514857
1.5494	0.09999989671494607
1.14	0.9901521317968283
15.9977	0.09999990454759257
0.6245	1.3999975126301079
0.4763	0.4991236006654301
8.904	0.7443015567349723
2.8365	0.3777146092242811
1.3815	0.26944755349124744
14.133	0.7741992258493222
2.0808	0.6073552999445458
2.0367	0.5993844570945908
1.3921	1.2199978595453895
2.4445	0.22664723972858186
2.6643	0.8657038466628569
0.4643	0.14999983057382724
7.8107	0.6565917044173302
4.0827	1.5257295752247526
2.9538	0.4594680407358044
0.7152	0.1928472924909103
4.2195	0.7949159488982634
5.667	0.7714421060755168
0.8043	0.19999976850922555
2.3886	1.79751335275812
5.12	0.5209855816211598
0.8361	0.09999989331217828
8.8468	1.1999978757607284
1.7407	1.30934223813315
0.4948	0.09999990232233416
1.7647	0.1516563059486518
2.8539	0.5993844570945908
1.433	0.5003631463176647
2.695	1.0779808404607256
1.0611	0.666909894931318
1.1147	0.20563988215039972
5.3161	0.970843083092987
2.6251	1.9999954400576487
0.8165	1.5370032067237818
2.7987	0.44561501800469283
3.8186	0.5675337709561235
3.9991	0.3263322200602744
0.5475	0.8122879374559919
2.3003	0.9401715355088937
0.763	1.4112481082635329
0.7907	1.9999954400576487
4.8169	0.4011022329188201
1.5818	0.23538142227965875
1.7534	0.32443130728327063
1.6264	0.5209855816211598
1.8989	0.3250540950960247
0.9781	1.858712110832326
5.7311	0.5984064544554855
2.2417	0.26944755349124744
5.8291	1.4475832372067101
6.3475	0.9401715355088937
12.3696	1.0175485468483074
0.7209	1.0554987613497655
1.0712	0.7140238421356896
1.7658	1.6191305362892234
1.678	0.9401715355088937
0.6584	0.22902553350494698
5.9116	1.5999962322406893
5.3753	0.35835082228904963
1.9325	0.22510417727724844
4.8823	0.3370958160504178
2.8403	1.466910169797051
6.8082	1.081609789119135
3.4238	0.2311477328475271
2.3802	0.56099735464823
0.6841	0.4750579609995269
2.616	1.785654624136261
1.2751	0.3231215552188002
1.2397	1.9999954400576487
5.9434	0.9609902256112757
2.1289	0.9336583251225672
0.4511	1.7479251589610525
0.8866	0.09999989671494607
6.7932	0.7741992258493222
1.3956	0.14999983251398175
1.2132	1.0108803332331506
1.7039	0.33524350221732047
7.7847	1.143817755217539
0.8639	1.9999954400576487
5.306	1.0181584764899234
1.5603	0.14999983328823024
3.1653	0.46683016277636824
1.8496	0.2830796486987288
2.575	0.9124788688225136
11.1828	1.261470926615305
2.1634	0.16634647507616349
3.5552	1.4112481082635329
1.0529	1.7445702654669617
0.4632	0.5084126590469905
0.5011	0.6303310703680308
5.9631	1.3992072723239979
3.2126	1.3751187625110397
1.2549	0.46679605322792256
2.3892	0.9068777811878104
1.5016	1.0980439027169961
3.461	1.9999954400576487
5.6968	1.0273629273911602
0.7119	1.4518512568640587
0.2746	1.9999954400576487
3.577	1.499976944958187
2.7158	1.6315293847807626
3.5811	0.35835082228904963
6.4117	0.9630357938976589
2.3932	1.5449471483308148
1.7614	0.8807199566889592
3.2438	0.5398505012034117
19.502	0.8744264919889525
3.0873	0.3580277512993513
24.0913	0.7547029817659112
2.8218	0.5261232596930626
0.8241	0.7779990540259314
2.4972	0.3370958160504178
2.6201	0.39202863916974573
1.3776	0.4354835762165318
5.9033	1.9999954400576487
1.5409	1.6315293847807626
8.893	1.7512004463529713
4.7842	1.7743635844848977
6.6218	1.9999954400576487
3.3496	0.2974010913665021
1.9579	0.24794230494865074
3.2971	1.0263959460490288
0.5993	0.7741992258493222
9.0968	1.08525344223444
2.076	1.7634328885320876
6.2302	1.9999954400576487
4.7668	0.5759534894597806
9.6885	1.0263959460490288
1.7866	0.8879198436072825
2.0115	0.3231215552188002
1.3506	0.43632763229783733
19.1625	0.959995550627832
4.0675	1.0108803332331506
8.9081	1.6199954593652088
0.8274	0.27059221398969296
12.4936	0.71054437323484
1.7728	0.8735995594884296
1.5434	0.9045625490275317
3.979	0.40363410368232205
4.208	1.2081103415890477
3.3516	1.6664069544520594
3.504	0.40948110538920557
14.3367	1.3599976599098529
3.9327	0.3749812022343646
2.5615	1.3199977796635323
1.5402	0.3263322200602744
1.0821	0.4005618622033074
0.2843	0.09999990260082683
2.8819	0.14999983637478417
4.2516	1.0790937871928834
3.109	1.8644946501498414
11.2948	1.896421295364609
4.612	0.540927707612073
3.5358	0.6161479276535933
14.4927	0.633346871909447
12.3653	0.3288838062106626
4.2381	0.32269101679323603
2.8619	0.3199850601497246
0.5415	1.5103362455377292
4.8267	0.6069835941148958
2.4154	1.143817755217539
1.5612	0.15793563930169727
0.909	0.3199850601497246
2.0474	1.9999954400576487
8.3048	0.8952717199414828
4.8208	0.9418006539516459
4.7328	0.9068777811878104
2.6051	0.46683016277636824
2.7065	0.5257004278190435
2.4681	1.3599977160799617
3.9176	1.4475832372067101
5.3734	0.9609902256112757
8.8495	0.9741628069668206
1.8322	0.29820192053409017
2.8842	0.15426968134798003
4.2599	0.5163654962256501
0.8805	0.1928472924909103
1.2444	0.7779990540259314
6.1462	0.5993844570945908
13.3542	1.471051078802398
3.8927	0.4611375026142099
1.6257	0.843818410596743
4.1143	0.2663708366559494
6.2229	1.4306142781278526
4.1633	1.6191305362892234
0.5312	0.4611375026142099
4.3647	0.3580277512993513
2.7362	0.22902553350494698
0.4139	0.14999983251398175
3.8128	1.0779808404607256
0.4717	0.4594680407358044
0.4716	1.8625838373955768
1.5516	1.5851764475571315
1.6727	0.35838817167400555
0.7698	0.5558816617630353
6.2327	0.6149058346690578
0.9105	1.0108803332331506
14.5062	0.7714421060755168
2.3014	0.43632763229783733
1.1663	0.14999983251398175
0.9422	0.14999983560439742
1.5335	0.5257004278190435
4.8086	0.843818410596743
1.4925	0.8657038466628569
1.4925	0.46683016277636824
2.4285	0.25224633941070634
6.7027	0.5398505012034117
8.7397	0.6510218843430178
1.1144	0.09999989388163355
5.1675	1.2282940623760272
0.7962	0.23974815939513533
11.984	0.6655818256432557
1.8132	0.3571727488252633
6.7455	0.6073552999445458
1.4517	0.27450809879299454
