Per	Mass	Tau
0.665	1.1920181954185116	99050030.7500674
2.24	0.8829038565209799	16805987.885649595
3.32	0.690418258433837	25163761.407546364
4.63	1.1991577665213289	102275959.62589936
1.33	1.260817486365538	62988210.3613532
0.294	0.6986858513378995	24724399.44949177
0.433	1.4909816306938655	68504446.25349139
0.946	0.5949276123089077	30792756.959698435
0.284	0.5821154317379806	32874142.779447213
5.52	0.7028396933977963	24500037.09100519
0.391	1.4459466817090783	68504446.25349139
2.93	1.243222461738816	12130089.191233248
3.05	1.116322970653627	64848058.69669355
0.406	1.4909816306938655	68504446.25349139
7.46	1.5210431948995187	68504446.25349139
0.474	1.2663764158319792	54422646.65997152
0.691	1.3174094423431841	68504446.25349139
7.3	0.6697492761736799	26262166.3026829
3.62	0.990497108741672	12654731.479014173
0.485	0.6490756639096501	27360817.248585463
0.413	0.6821506655297737	25603123.365601003
7.3	0.8252920901405933	19028815.14802849
0.665	1.268229392320793	51567458.759510964
1.42	0.7111660398267242	24046954.031999037
6.58	0.8552363703370139	17873478.893739015
5.75	0.8868563545472606	16653489.170208253
1.85	0.7486345987569007	22008080.26647129
3.41	0.8987138486261036	16195993.023884201
2.92	0.6697492761736799	26262166.3026829
0.886	1.0858659895757055	51086440.0623242
4.98	1.05445995719105	36896004.070308454
2.29	1.05445995719105	36896004.070308454
0.459	1.0744174206679233	45913542.62987299
0.756	0.3696766224883801	52613743.020700924
2.83	0.8868563545472606	16653489.170208253
0.412	1.0380622306096194	29486889.584963426
3.36	1.0625627874625814	40557169.95443052
0.437	0.49784482679598413	46564212.25489104
0.61	0.5735739780240289	34261733.325946465
1.85	0.8868563545472606	16653489.170208253
5.49	0.4649518400311077	51907798.83975013
3.11	1.0858659895757055	51086440.0623242
3.19	0.8552363703370139	17873478.893739015
0.494	0.9157126087337545	15540132.081443302
0.436	0.6490756639096501	27360817.248585463
3.38	1.2014884472072511	56884708.38815774
0.553	1.1599978544864717	84582026.86872903
1.19	1.2319338333958474	24235760.510321222
3.36	1.017407361459335	20154236.704436675
6.9	1.0043184590983656	14240174.434990948
0.638	1.1045957944284177	59549275.91659842
0.467	1.4909816306938655	68504446.25349139
0.816	0.8829038565209799	16805987.885649595
0.814	1.2153115919008612	42061078.6987924
2.13	0.5949276123089077	30792756.959698435
8.0	1.0503605624771581	35043742.13600846
11.8	0.7111660398267242	24046954.031999037
3.5	0.8296457979834744	18860836.606601864
3.12	1.1293688499452361	70742681.51245528
0.418	0.9513911842829383	14163550.258036993
0.33	0.947034447655569	14331645.658660192
0.281	0.8710463624421376	17263484.031973623
1.88	1.1486896009017613	79472529.21840757
1.19	1.2037923046561865	54414103.43992983
0.297	0.7991962723857218	20035666.678262904
0.348	0.9071606600826558	15870090.799990736
0.808	1.2877949935851833	21419495.019784614
7.14	0.690418258433837	25163761.407546364
4.95	0.8383532136692347	18524879.523748685
7.46	0.8209383822977132	19196793.68945508
11.0	0.6862844619818049	25383442.386573706
5.65	0.7739069630166557	21011400.800718684
0.334	1.249103298158435	5823612.38871067
0.0663	1.341437274523829	68504446.25349139
2.66	0.8427069215121149	18356900.98232209
0.454	0.5051900675301906	45370950.90314971
4.31	1.0744174206679233	45913542.62987299
5.56	0.7361450791135089	22687704.85498052
4.76	1.0130443940056786	18182882.61462143
5.41	0.8829038565209799	16805987.885649595
0.415	1.1199979702070215	66508562.80922863
5.21	0.8512838723107332	18025977.609180354
2.4	0.8631413663895755	17568481.46285633
4.9	1.1447976594801412	77714002.54583246
0.755	0.6862844619818049	25383442.386573706
0.369	1.3996092277533974	68504446.25349139
0.342	0.7781218479115	20848778.44697606
6.45	0.6821506655297737	25603123.365601003
3.36	1.2247230830425668	31968407.125016794
4.57	0.9999519183279876	12289937.79485075
5.0	0.7528325385424339	21824512.56943184
3.28	0.5522203437391484	37730709.69219476
1.95	1.1967779094870563	101200650.00062197
4.42	0.761262308332123	21499267.861946564
1.23	0.847060629354995	18188922.4408955
4.48	0.8591888683632947	17720980.178297672
1.38	1.0744174206679233	45913542.62987299
0.861	0.7949813874908777	20198289.032005526
3.3	0.6986858513378995	24724399.44949177
0.847	1.140905718058521	75955475.87325723
0.306	0.9513911842829383	14163550.258036993
0.9	1.2737883217872343	43001895.05812929
0.683	0.7194923862556523	23593870.972992875
0.746	0.5522203437391484	37730709.69219476
3.92	0.8209383822977132	19196793.68945508
7.69	1.0665143318643617	42342627.51291121
4.39	0.5351200762067064	40508710.997975595
0.833	0.7070028666122603	24273495.56150211
0.553	0.6697492761736799	26262166.3026829
2.87	0.4594696755702951	52798396.60389329
0.327	1.1599978381179779	84582019.47282296
0.609	0.44157063421244225	54156066.738237366
6.1	0.9071606600826558	15870090.799990736
1.63	0.8122309666119528	19532750.772308264
0.541	1.5333449801864054	68504446.25349139
6.29	0.5906568854519325	31486552.232947946
2.5	0.8829038565209799	16805987.885649595
2.29	1.1824987672814216	94748792.24895795
3.66	0.6407664044013278	27802393.481223423
1.29	1.4909816306938655	68504446.25349139
1.25	0.8868563545472606	16653489.170208253
0.332	1.2844405641470813	26588220.258575395
6.33	0.6490756639096501	27360817.248585463
1.96	1.3654651067044696	68504446.25349139
0.63	0.8552363703370139	17873478.893739015
8.43	1.1525815423233816	81231055.89098279
0.73	0.7949813874908777	20198289.032005526
7.41	0.4216997188589778	53729781.10882451
0.382	1.2084000195540565	49472893.54347471
3.48	1.1920181954185116	99050030.7500674
0.25	1.116322970653627	64848058.69669355
1.83	0.7654771932269673	21336645.50820394
11.5	1.0298628155091367	25782083.01371961
15.9	0.9857697039485142	12837128.321095886
1.21	1.0380622306096194	29486889.584963426
4.46	0.6158386258763603	29127122.179137334
6.94	0.7570474234372782	21661890.215689216
6.58	0.48962158010476475	47900108.90110586
0.854	0.947034447655569	14331645.658660192
8.0	0.4117642611822449	53516638.29411806
1.81	0.47317508672232605	50571902.19353548
0.322	0.6033747366138776	29789486.528094232
5.65	0.6862844619818049	25383442.386573706
5.49	0.6366117746471667	28023181.5975424
3.75	0.6199932556305222	28906334.062818315
3.06	1.1045957944284177	59549275.91659842
0.885	0.8987138486261036	16195993.023884201
5.56	0.7865516177011884	20523533.739490807
4.88	0.9426777110281995	14499741.059283396
5.38	1.1085048531701542	61315536.843296826
5.9	0.6738830726257111	26042485.3236556
1.85	1.0665143318643617	42342627.51291121
0.863	0.8209383822977132	19196793.68945508
3.57	1.243222461738816	12130089.191233248
5.08	0.8908088525735414	16500990.454766914
0.58	0.8552363703370139	17873478.893739015
0.543	0.761262308332123	21499267.861946564
0.333	0.7823367328063442	20686156.093233433
0.535	0.45398751110948254	53688994.36803644
0.677	0.48139833341354543	49236005.547320664
5.59	1.1920181954185116	99050030.7500674
0.363	0.4051406227310901	53374543.08431378
9.43	0.6614816832696172	26701528.2607375
2.71	1.1085048531701542	61315536.843296826
3.94	0.3829207728922278	52897866.368343204
0.464	1.508741409612632	68504446.25349139
2.25	0.7528325385424339	21824512.56943184
4.02	0.44488245343802024	54227114.34313952
0.769	0.5479472227823551	38424893.89575828
