Per	Mass	Tau
8.131	0.5063238262810859	18522985.023104157
5.77	0.5027772633406933	18686870.632748973
3.501	1.1939145807795277	802687.9153299729
3.369	1.0722251072129236	2133909.2587953075
3.968	1.005579201317957	2882163.3507267577
0.4368	0.7821425344248829	6631464.272340119
6.613	0.8108331280989185	6067880.726812448
7.763	0.7721907507882548	6826952.088659892
2.204	0.810234802241303	6079633.938058161
4.96	0.6877975241886032	10137139.877837796
5.411	0.7066970259515954	9263799.570484217
7.142	0.6536843365843776	11713500.044401664
1.069	0.6960673878502335	9754991.958670802
10.5	0.6613339604713856	11360013.219172206
8.503	0.6678464781049197	11059071.732828189
11.16	0.6133509774941086	13577292.469526466
5.58	0.5803789735010079	15100918.883730888
5.581	0.56361685805385	15875491.210562393
2.204	0.5989000763716333	14245064.275688652
10.5	0.5759297700181203	15306515.242087401
4.152	0.5713770966867934	15516892.911103368
3.571	0.5926918854652783	14531942.91525589
10.5	0.6067949708021757	13880243.572214074
3.501	0.583379599105746	14962260.874606732
7.142	0.6400793124689127	12342184.127800059
8.928	0.5345888581999713	17216866.376540966
8.503	0.5133094805576162	18200180.034409847
0.36	0.4851675111849928	19500611.99762424
2.38	0.510085332429987	18349166.95226875
1.174	0.500627831255607	18786195.24465492
4.826	0.908929760607174	4140919.9750954164
0.3592	0.4328748164449636	21917041.73578964
