Per	Mass	Tau
0.08800000000000001	0.9187390284387877	3842709.8331321217
0.096	0.9495129038664321	3305879.019533674
0.107	0.8195195696493717	4862254.005428564
0.11199999999999999	0.9696604781963984	3111145.5524900206
0.126	0.7273880237128157	5993449.787295877
0.127	1.5764210051181589	265323.9637239559
0.128	0.508912005625772	10099358.414866306
0.128	0.981646189562268	2997586.235656979
0.13	1.106054123096267	2000567.18775285
0.132	0.9662042960125196	3143891.350855351
0.133	0.920086315236634	3819207.2661727285
0.134	0.5000035263899522	10308968.359974274
0.138	0.4690311941974492	11876543.829383604
0.139	1.5056225392053968	265323.9637239559
0.141	0.7101777070487533	6190007.4826218905
0.14300000000000002	0.616878494978824	8124877.471078685
0.14800000000000002	0.5956560893526346	8549646.894033482
0.14800000000000002	0.6214295695382583	8025302.536465036
0.149	0.6469155870710904	7467682.902628609
0.154	0.9397041613548096	3476986.335389051
0.158	0.6369032230403351	7686747.758778631
0.158	0.8985320602198735	4176146.2069934495
0.16399999999999998	0.7636712312579497	5579062.080589758
0.179	0.6724864581371947	6908206.721526924
0.182	0.642364512511656	7567257.837242259
0.18600000000000003	0.8118084125539183	4981514.446484345
0.187	1.2526780472980519	472518.8774740697
0.195	0.6707287918829566	6946663.464006687
0.195	0.6672134593744806	7023576.948966212
0.198	0.5456594824735298	9234717.39129591
0.203	0.6441849423354298	7527427.863396799
0.237	0.6751229575185518	6850521.607807277
0.24100000000000002	0.7312125385270517	5949770.299445653
0.244	0.6742441243914326	6869749.979047163
0.254	0.7758598356068421	5439856.973163605
0.259	0.5000035263899522	10308968.359974274
0.263	0.6584251281032903	7215860.66136503
0.27399999999999997	0.568569536873526	8895498.277543424
0.278	0.5841963940730116	8695968.633210767
0.289	1.467187756136746	265323.9637239559
0.29600000000000004	0.5200476046705472	9837345.983481333
0.297	1.4761895489475323	265323.9637239559
0.303	0.8780757494410355	4266657.243930379
0.319	1.142993975673915	1281071.547083809
0.32	0.6988514519507651	6331355.584330475
0.325	0.7581309565539075	5642337.12941983
0.331	0.6593039612304095	7196632.2901251465
0.336	0.6751229575185518	6850521.607807277
0.337	0.9045298764078644	4090579.51282974
0.337	1.0414728070189316	2435761.8666744144
0.33799999999999997	0.7025286774202814	6277366.458322338
0.353	0.8105232197046761	5001391.186660308
0.359	0.6619404606117663	7138947.176405507
0.36	0.7226073801950207	6048049.147108657
0.368	0.7331247959341698	5927930.55552054
0.382	0.8490790051819427	4405088.981381407
0.382	0.7625631763171411	5591717.090355773
0.384	0.7178267366772255	6102648.506921439
0.387	0.7331247959341698	5927930.55552054
