Per	Mass
12.807	0.8352744359810146
0.741	0.4338177008179813
6.811	0.9199958884883579
0.865	0.4635554288555584
0.924	0.49121751708294425
4.059	0.8980475275780835
0.489	0.4794772121957398
0.604	0.4034831388346943
5.231	0.667085620008713
5.194	0.8971461404249506
0.883	0.350741545398266
4.8919999999999995	0.9049105038474464
2.905	0.6679589886034297
0.797	0.38300219022043563
0.715	0.40205563003548095
3.234	0.9135389676776448
5.21	0.7023091114438481
1.274	0.425966402422307
6.693	0.9232961035748737
1.545	0.3499993452739561
0.33899999999999997	0.4553532980439501
6.803	0.4499991274106227
5.684	0.9075191091914595
0.851	0.4499991148473871
1.089	0.5499988768111753
1.136	0.39603463614197437
9.922	0.8618117640221341
18.143	0.7663852333988272
4.218	0.8098543419457367
0.8590000000000001	0.3999992567576921
3.742	0.5384882628378764
19.335	0.6788137125663403
1.3519999999999999	0.5999986624236273
15.883	0.5999986772560969
6.973	0.8106690885494313
4.933	0.6499985018384687
2.1319999999999997	0.48526695159216954
4.063	0.3499993638869761
7.642	0.5262989254711532
13.75	0.8960644758411909
2.613	0.7868141124715775
1.6340000000000001	0.7508824670102867
1.061	0.42810766562112734
1.121	0.7312003275469977
5.987	0.6872978646293051
2.354	0.26045675965716697
4.21	0.5800323009071158
7.755	0.693286677850221
0.5820000000000001	0.5999987341107738
1.475	0.7312003275469977
0.41	0.9599956357117675
8.465	0.784351056129473
3.0789999999999997	0.49999897603547744
13.122	0.67569453901378
4.5969999999999995	0.7589960643725138
8.856	0.7671096617347408
1.107	0.9573839006332076
1.2590000000000001	0.6956572497501673
6.875	0.8654173126346664
6.051	0.956303998254008
9.015	0.7984049658461876
0.43700000000000006	0.7199006519155439
8.744	0.8785775650704093
0.281	0.449999120695027
11.335999999999999	0.5363372033025724
1.8530000000000002	0.41740134962702574
9.435	0.7795698291124462
4.018	1.0568292197083682
10.043	0.903706532150209
0.747	0.5449414414437879
8.009	0.9012985887557349
7.808	0.9399958456604818
0.517	0.6175000676970843
0.809	0.8149057708886448
9.181000000000001	0.85351900221331
0.405	0.6779403439716236
0.43799999999999994	0.60709374547479
0.853	0.8910167077836458
0.846	0.8373927771506211
0.628	0.740445516700006
0.9209999999999999	0.44999915696027976
7.814	0.745710138301024
3.492	0.6294771555378387
8.704	0.8162093654545564
5.559	0.6961563175185771
0.44299999999999995	0.7542148373554876
0.359	0.4999989634806534
1.196	0.5499988444554709
0.461	0.7762374587672459
