Per	Mass
2.318	0.35403683741162606
0.649	0.16349195886844434
7.6770000000000005	0.4835376559706662
6.291	0.4093918131108576
8.802999999999999	0.4986677381973929
1.347	0.6833562699486774
0.968	0.2611373080032336
0.413	0.15791985287497579
1.32	0.2999994460198546
9.606	0.5667985393639358
0.8690000000000001	0.23655159449785818
0.275	0.5499988160094469
1.271	0.27429807080148777
0.37200000000000005	0.3197045341562893
1.244	0.40822618309504255
10.374	0.5366489561092984
1.739	0.3906374555573877
2.076	0.3390124171001081
0.7609999999999999	0.19999965172121814
0.40299999999999997	0.14220531277812412
4.4319999999999995	0.5081445799384684
0.371	0.14602050244493342
0.8079999999999999	0.19999965677217496
0.639	0.19999965349603666
1.192	0.35639816761457843
0.914	0.2677176894023607
0.42	0.19294451911963523
2.5610000000000004	0.48004609853372954
1.59	0.3132685731750161
1.36	0.35757883271605434
0.77	0.15234774688150723
0.634	0.19999965172121814
0.6809999999999999	0.2374949108278169
0.39299999999999996	0.5275793818731253
0.539	0.19999965598101488
0.297	0.24787139045736137
0.371	0.4672437212649604
0.32	0.1499997456637125
6.816	0.5068489264761582
1.171	0.2600405777700455
9.241	0.5499987743502249
4.612	0.4893569183655612
2.392	0.4718991311808766
1.999	0.3499993522964074
2.356	0.5275793818731253
0.741	0.19533256454540726
3.532	0.35757883271605434
0.5589999999999999	0.18737241312616668
0.35200000000000004	0.27429807080148777
0.7509999999999999	0.2951359452320575
0.742	0.36820481862934
6.065	0.328285815464653
0.41	0.18498436770039436
0.42200000000000004	0.17463617085538144
2.741	0.27649153126786385
0.595	0.2567503870704818
0.9179999999999999	0.3089779325208343
0.599	0.27429807080148777
0.14800000000000002	0.3250678349740168
6.422000000000001	0.4544413439961916
0.7040000000000001	0.27100788010192445
0.639	0.24409812513752707
1.036	0.3357944366094715
0.36200000000000004	0.18020827684885
0.26899999999999996	0.3776501394411497
0.446	0.20164889028939015
0.375	0.4951761807604562
0.698	0.4812099510127083
1.314	0.3207771943198346
0.895	0.2951359452320575
0.428	0.14517268251897567
11.965	0.5211011145615729
5.716	0.5418315699585401
1.72	0.24787139045736137
0.365	0.1993126402550277
2.237	0.3499993492687713
12.232000000000001	0.4637521638280237
2.2230000000000003	0.4210481132690102
0.941	0.23183501284806513
2.315	0.6323924183553101
8.698	0.5159185007123314
0.488	0.17861624656500188
0.499	0.19999965172121814
1.4669999999999999	0.4187168532373797
1.415	0.36230149312195903
0.635	0.19999965349603666
0.7929999999999999	0.25565365683729413
2.391	0.36466282332491173
1.225	0.355217502513102
0.762	0.4245450033164556
0.46299999999999997	0.5016663126269165
0.754	0.2523634661377304
0.581	0.19999965172121814
1.415	0.35994016291900666
2.805	0.4362013034746082
0.446	0.15791985287497579
0.659	0.14999974792581505
1.749	0.4233793733006406
0.7490000000000001	0.25565365683729413
0.545	0.2139120025788521
0.485	0.5751630767566147
6.795	0.5133271937877105
0.863	0.25565365683729413
0.491	0.14093358288918764
0.308	0.2176852678986864
0.9159999999999999	0.4579329014331287
