Per	Mass	Tau
0.8393	0.29999946732031796	28206322.24767219
0.3591	0.4970373843505526	10672911.802186571
5.4678	1.0060304377849092	2793263.807616178
0.3868	0.2309651600856428	49228181.328884855
0.5168	0.19999966517607118	45155130.058073804
1.5972	0.17868549663470476	41860670.59912633
11.0063	0.5999986831245108	7710635.59305028
0.2943	0.20802427475617513	46942899.67050594
0.2391	0.21057326201500481	47196819.85477026
0.6486	0.09999983959621353	43225408.50022448
0.515	0.19999966455113444	44968835.2132438
7.1503	0.7319846240976953	5703868.927525863
0.4007	0.19999966391690524	44771379.59232645
6.842	0.4237581478011836	15337490.637098499
7.7833	0.5999987075039241	7473650.600295154
0.2821	0.11513326820735684	41236564.301616065
0.6995	0.47085103236666576	12443322.410171814
0.8889	0.5499988457591793	8596014.818628376
2.2576	0.4671101249403959	12696238.211312585
3.0135	0.5183784016440655	10319743.314011931
0.4774	0.5499988315348081	8893873.374604277
0.7131	0.15315908180704885	41722195.25962555
0.4656	0.2696412302711981	50451026.77381149
1.0188	0.2488080708974511	51005622.618735135
0.6026	0.2499995657006432	52975441.42803203
2.9794	0.6244010634088092	7242741.22670048
2.3787	1.2579750892535138	406830.61545343645
0.4958	0.19243048923421197	41935234.243472904
4.2264	0.6244010634088092	7242741.22670048
0.9519	0.3499993614819845	20568336.765230555
1.9793	0.43246899481364737	14479327.404611252
0.325	0.5911822808952291	8116072.211060906
1.2913	0.33888516990452366	22371155.618126165
0.5641	0.18653977812013758	41903278.3958958
1.551	0.34999936538171394	21242153.272959918
0.2587	0.5499988389032463	8654797.483154949
0.5634	0.2258671855679834	48720340.96035621
0.6713	0.2951047781368955	31929419.428612188
4.8225	0.6666806375162624	6831114.579598588
0.269	0.5009885716734918	11119035.651444603
0.4288	0.24999956374209403	51684026.8843416
0.4436	0.19999966455113444	44968835.2132438
0.3519	0.19046691886285383	41924582.29428054
0.6804	0.27600711723762245	45820624.93751165
1.4585	0.4499991402071669	13293009.330471374
0.4038	0.3190101160463259	25792711.579727635
1.4072	1.3670860407184795	232418.07986563022
0.8174	0.5357682316146392	9520450.97657926
0.3657	0.24999956169237417	51124314.29173118
