Per	Mass	Tau
27.2	1.141626957181531	1082587.438134003
28.3	0.9610103992186277	3249154.2586233383
12.4	0.6920297285981686	7181247.224934785
29.0	0.709631335129869	6862336.256157423
33.5	0.9610103992186277	3249154.2586233383
30.1	0.7855235894289848	5645911.141540623
28.9	0.5704772652161005	10491069.277858993
24.9	1.1932448561409916	1323998.1099086602
39.9	1.060954842911161	1895966.2734424146
26.8	0.873906537329103	4438797.974653307
27.7	1.087116939843027	1566384.4437444867
26.3	0.9407977089430193	3525214.3488284713
13.5	0.6052081909606384	9377997.940023435
33.9	0.49541868725462773	12896578.201005112
22.6	1.0821434256886302	1629039.2033879336
22.0	0.4227112999649208	15695787.17726775
21.2	1.0703159465578236	1778038.047891767
27.3	0.628362141456997	8635950.381466396
28.9	1.0093045156819613	2589564.7648223336
26.3	0.6212378489965789	8864272.707176257
32.4	0.8910347670836707	4204864.708639421
25.1	0.6345958973598628	8436168.34647027
25.6	0.5891785329246979	9891723.172870614
26.8	0.8936698793536041	4168874.9754065163
24.7	0.36791732693499624	18393850.602292325
30.1	1.3014621930915744	28056471.650431626
23.9	0.4838276544982977	13268052.501226237
25.9	1.1932448561409916	1323998.1099086602
32.7	0.9915680009989913	2831805.840925597
35.2	0.3430223684779524	19619682.079118684
23.3	0.38688447144535454	17459905.570553057
26.8	0.3974217739511094	16941047.21958679
29.0	0.6721343602833553	7541717.229308107
27.1	0.746551891275385	6193399.002790243
32.4	0.6530679656483259	7887167.650165872
27.8	0.26187571008302823	23615355.671882972
39.2	0.7650121693481429	5926051.211988626
21.3	0.41849637896261865	15903330.51765427
26.0	1.103991853265217	1374456.719451544
38.4	0.9595574432515503	3268998.3837678027
29.0	0.873906537329103	4438797.974653307
22.2	1.1394524598325968	1099451.18799561
31.2	1.0749964983811546	1719073.935116446
29.0	0.8409044236472584	4889532.951331013
15.6	0.7106569061339113	6843754.665786109
30.7	0.69451664963752	7136188.4743881235
31.2	0.4606455889856375	14011001.10166849
31.4	0.6399391167051761	8264926.602187881
32.5	0.9043236348675678	4023368.5302918158
29.8	1.0734363144400443	1738728.6393748864
23.5	0.31510093763238706	20994537.508887045
28.8	0.596302825385116	9663400.847160753
33.1	1.0108043583395065	2569080.272471749
31.0	0.8480834206755531	4791483.926674211
21.9	1.177348585561678	1213382.0934468857
30.9	0.6025365812879818	9463618.812164625
29.0	1.0448270600286182	2104406.3488499825
28.9	0.7557820303117639	6052114.243690227
29.2	0.8142395775421637	5253715.042913418
32.6	0.8326998556149215	5001588.979510214
32.8	1.288577287584733	28626038.96876733
30.7	0.75885874332389	6010093.23312303
33.1	1.0749964983811546	1719073.935116446
12.1	1.1750653350050624	1197493.8333737568
13.7	0.5838353135793845	10062964.917153005
28.9	0.738347323243048	6342051.725760731
27.1	0.9537852173104638	3347834.065324932
23.8	0.5083742577809128	12481372.619553458
19.8	0.8857645425438039	4276844.175105229
37.0	0.9523421608251922	3367542.9857142144
39.3	1.2538237932179497	4532913.442530362
26.0	0.5074063265387517	12512393.2877202
39.1	1.177348585561678	1213382.0934468857
15.2	0.6555548866876777	7842108.899619205
36.5	0.8378277106351321	4931553.961898213
24.1	0.3351694660526372	20006360.168741032
33.2	0.6729633339631392	7526697.64579255
34.7	0.6762792286822746	7466619.311730333
32.1	0.7721911663764376	5828002.187331825
29.4	0.5151497764760421	12264227.942386208
33.2	0.6016460447304295	9492159.10287836
27.5	1.141626957181531	1082587.438134003
12.4	0.6928587022779522	7166227.641419235
29.2	0.7106569061339113	6843754.665786109
30.4	1.1182019167871995	1264254.2596188297
29.5	0.5722583383312053	10433988.69643152
32.8	1.1932448561409916	1323998.1099086602
31.2	1.087116939843027	1566384.4437444867
28.2	0.5891785329246979	9891723.172870614
24.5	0.4838276544982977	13268052.501226237
35.6	0.9097329811754994	3949488.9719867827
30.1	0.9537852173104638	3347834.065324932
24.4	0.38688447144535454	17459905.570553057
29.9	0.4005829647028359	16785389.714296907
28.0	0.6721343602833553	7541717.229308107
31.0	0.7475774622794269	6174817.412418937
29.1	0.39320685294880764	17148590.55997329
31.8	0.3774008991901754	17926878.08642269
31.2	1.103991853265217	1374456.719451544
28.4	0.8439811366593848	4847511.940763811
31.2	0.7106569061339113	6843754.665786109
32.9	0.6417201898202806	8207846.020760418
34.7	1.0734363144400443	1738728.6393748864
25.9	1.2704697972475767	16072882.930587642
32.6	0.7557820303117639	6052114.243690227
32.1	0.75885874332389	6010093.23312303
13.8	0.5856163866944889	10005884.335725542
32.0	0.7660377403521847	5912044.208466228
