Per	Mass	Tau
11.26	0.9354464334628434	3419597.572579842
9.88	0.9461092850115117	3302419.6602751967
11.02	0.9192880460445387	3597167.905923089
10.9	0.9173428694562714	3618544.1513520614
11.11	0.9071306923678668	3730769.4398541823
11.02	0.9064823001717777	3737894.8549971734
10.98	0.8964033523826096	3868603.668594978
11.08	0.9021056528481756	3785991.407212369
11.11	0.8707924024584182	4292866.293105546
11.11	0.874495190399265	4231527.118477514
11.34	0.8649296548854102	4389986.652933272
11.98	0.8672438973484397	4351649.668790748
11.11	0.8660096347014907	4372096.060333426
10.46	0.8488075837889844	4657059.612591622
10.66	0.841526730054712	4777671.855523783
10.87	0.8513527657689717	4614896.959902725
11.11	0.8599926042976147	4471772.219103977
11.03	0.8550555537098188	4553557.785274688
10.17	0.8448871240859148	4722004.666478167
10.67	0.8453071733398151	4715046.267847466
10.0	0.8649296548854102	4389986.652933272
10.71	0.8436269763242138	4742879.862370272
11.15	0.8604554527902201	4464104.822275481
10.94	0.8306054494533036	4958590.21992202
11.11	0.8230445628830975	5083841.395274652
13.16	0.8307454658712706	4956270.753711782
10.44	0.840266582293011	4798547.051415888
10.37	0.8613811497754319	4448770.028618471
10.9	0.8495076658788185	4645462.281540448
10.99	0.8233245957190314	5079202.462854179
10.78	0.8300453837814363	4967868.084762959
11.18	0.8048424285474168	5385372.002605049
10.39	0.7991150932494542	5481713.030599283
11.2	0.7918184504964074	5614820.121517416
11.85	0.7924474714233941	5603345.372300337
11.28	0.7833895700747844	5768581.761026295
11.29	0.7777283817319035	5871854.5039800145
13.11	0.7706833473496504	6000371.695211336
10.78	0.7453102312142328	6463234.1088745445
12.16	0.763512508782002	6131183.8362860335
10.78	0.7572222995121339	6245931.328456842
13.16	0.7611222292594519	6174787.883310945
11.79	0.7523159362816368	6335434.3723500725
12.27	0.7557126492873656	6273470.726577836
12.02	0.7496317372943981	6384400.168090525
11.02	0.7450886155178142	6467276.875068594
11.61	0.7487452745087233	6400571.232866732
11.92	0.744423768428558	6479405.173650752
11.53	0.7623802711134253	6151838.384876788
12.43	0.7343402542415062	6663351.035480118
12.1	0.7372212582949492	6610795.074957448
12.3	0.7446453841249766	6475362.407456702
11.91	0.7284674382864095	6770484.339622508
12.35	0.7307944030988062	6728035.29458496
12.54	0.7191595790368234	6940280.51977269
12.21	0.7141732258674018	7031242.759138865
18.83	0.6976614353787995	7286718.262372218
12.93	0.6957377287499052	7284077.889903732
12.64	0.7059734450999088	7180825.108318797
17.68	0.6970539490749381	7285884.460540065
13.22	0.6915865723401852	7278380.2440506825
12.74	0.6988764079865224	7288385.866036525
11.55	0.7015411311715343	7261680.4321998395
11.26	0.7212649281528011	6901874.240929198
12.95	0.690574095167083	7276990.574330427
12.76	0.6997876374423145	7289636.568784755
12.88	0.7206000810635449	6914002.539511355
13.66	0.6932065358171491	7280603.715603092
12.99	0.6825755254995743	7266012.183540407
12.96	0.6808543143053004	7263649.745015971
13.32	0.6742732126801351	7254616.891834309
10.87	0.6911815814709444	7277824.37616258
12.79	0.6837904981072973	7267679.787204714
12.04	0.6743744603974454	7254755.858806335
13.16	0.6749819467013068	7255589.660638489
12.79	0.6696158176838642	7248224.411121133
13.16	0.6685020927934517	7246695.774428851
13.35	0.6762981670263397	7257396.231274821
13.65	0.653517430631537	7226128.6625690665
12.44	0.649239546722779	7257777.727246722
14.05	0.643469337262022	7536512.19019777
13.91	0.6356383387081378	7914794.675631327
14.43	0.6160608423234271	8860500.889215225
14.43	0.6263647877890643	8362760.776802644
14.43	0.6162669212327401	8850546.086966962
14.43	0.6073024886776357	9283579.984765902
14.2	0.6058599363124462	9353263.60050368
14.34	0.5919585715850945	9802992.565858357
15.15	0.5839752111179123	9968343.60041064
15.96	0.5906462383576124	9830173.557839554
10.55	0.5291955997218698	11102936.664815351
