Per	Mass
1.4548	0.42888855445443486
13.7543	0.7043721891685922
0.075	0.522047280647356
10.1055	0.47818673666241324
22.6623	0.7997122480806919
1.1362	0.19419256979288663
0.2602	0.190628146191468
0.2029	0.18528151078933994
17.7894	0.5204870976352575
1.1755	0.2712815154541957
0.2776	0.19953920519501472
14.0673	0.6263555735725516
1.6193	0.3277727123662591
12.2891	0.7592934014043222
9.2765	0.35436538823842473
1.5361	0.25466497063674665
12.1032	0.7430069249922641
0.3194	0.20635871866258057
0.2853	0.29482162061224865
17.0446	0.5983958951322854
1.0487	0.2225946683951546
12.9691	0.7017965401136809
14.573	0.6658854899260291
16.9716	0.5438898428167356
1.1329	1.3960821865225148
10.6707	0.8143243489664547
1.609	0.29897575681661087
0.6228	0.3044246066469472
7.9873	1.0564304928990746
12.2172	0.4939663666668638
23.8033	0.44664129392312485
5.5063	1.3362032486175237
12.3485	0.6228286689532901
3.2524	0.160330545579409
1.3286	0.25189554650050494
1.6324	0.22955293256625786
2.3891	0.4256607836419458
19.2197	0.5376491107683412
1.4307	0.2457888822988321
1.3162	0.21911553630960307
14.3207	0.6422266443592272
2.1744	0.29759104474849013
6.8203	1.1382661189263459
15.3935	0.5532722350979536
16.723	0.5742225058281791
9.0389	0.4111358149857448
32.2096	0.6386997397399656
18.4233	0.3827049434146008
23.192	0.5267278296836515
0.2383	0.30717144261392504
1.5574	0.73527997782753
0.2672	0.14602839679022012
0.5752	0.18171708718792123
0.2431	0.19864809929466007
8.2967	0.6743216415901723
2.1775	0.24694859299401595
22.946	0.3222790404323032
1.7667	0.14495561437467744
24.2728	0.34837398211859316
2.3904	1.2199358607536583
16.8542	0.39530030127067906
11.7041	0.7737287037887396
1.8118	0.21099756144331594
1.9178	0.2249140897855225
1.1687	0.548570391853031
29.5905	0.35908864743445423
6.9619	0.43534409607941293
17.8079	0.939795327044804
11.323	0.7939381271269245
10.9654	0.7823898852193906
10.5697	0.3716840052905325
24.0487	0.4797646996628583
0.3627	0.23071264326144172
14.6658	0.5126861825747646
13.1088	0.7592934014043222
12.574	0.4797646996628583
0.4626	0.15854833377869956
0.331	0.20751842935776443
12.8959	0.6954120207505294
1.666	0.27266622752231645
15.6958	0.518926914623159
2.3126	0.36538632636249324
2.0599	0.19330146389253197
0.6692	0.4337302106731684
0.4556	0.1790437694868571
1.2287	0.2434694609084644
15.4629	0.4955443296673088
9.7813	0.8291692971398452
1.0809	0.25189554650050494
12.4899	0.7120991363333269
2.2922	0.38113052368259104
0.3312	0.20403929727221268
1.4849	0.3858537828786206
10.7107	0.4513613656548473
15.7822	0.6140114074051373
1.6285	0.2167961149192354
14.5407	0.42243301282945644
0.7991	0.1861726166896946
2.1436	0.2920521964760072
14.7248	0.6492804535977494
5.6644	0.46398506965840774
1.9731	0.4529393286552923
13.8092	0.3318929663167258
1.5591	0.2754356516585579
10.9779	0.7997122480806919
14.9227	0.6679945278420648
1.1823	0.28651334820352403
0.8967	0.2740509395904372
0.3928	0.237670907432545
1.2169	0.2098378507481321
1.2105	1.0046999688321834
0.6014	0.20171987588184498
