 0.11 0.24 
 0.16 0.48 
 0.19 0.30 
 0.21 0.53 
 0.36 0.12 
 0.49 1.44 
 0.51 0.79 
 0.51 1.42 
 0.59 1.34 
 0.72 0.84 
 0.79 1.04 
 0.79 1.40 
 0.81 0.68 
 0.88 1.16 
 0.88 0.29 
 0.90 0.79 
 
