   7.93346085 18.064 17.076
   8.38240366 18.879 17.735
   6.38618354 17.707 16.763
   1.70573845 21.125 19.645
   7.73616016 18.347 17.325
  17.36856505 18.089 17.099
   4.17488928 21.958 20.305
   8.66251740 19.042 17.877
   8.13125735 18.600 17.537
   1.25883615 22.306 20.707
  11.64623736 20.258 18.864
   8.56708896 19.287 18.091
   8.96199942 19.733 18.461
   0.71067830 22.916 21.242
   3.25014105 22.846 21.183
   3.53048462 21.500 19.951
   5.96950681 19.918 18.620
   7.35218624 18.282 17.276
   9.80987070 19.679 18.443
   3.67218746 18.383 17.338
   9.90353453 19.240 18.041
  11.60279746 19.958 18.644
  10.16239791 19.799 18.504
   7.22491002 18.399 17.365
   0.84989754 21.920 20.339
   6.89583241 17.968 16.996
  11.91386442 19.797 18.531
   9.62770040 19.285 18.109
   3.57101366 16.532 15.791
   0.62550723 18.743 17.660
  11.22594731 22.109 20.495
   2.25397435 23.478 21.613
   9.22785524 23.126 21.375
   7.56679640 18.115 17.116
  12.38833134 22.238 20.645
   8.68670762 19.311 18.094
   6.58287244 17.955 17.000
   6.93503109 17.514 16.627
   8.42782444 19.065 17.894
   7.11670098 18.369 17.341
   1.39113188 22.828 21.112
  13.14821874 23.042 21.441
   7.83356837 17.061 16.207
  10.75994237 19.839 18.539
  11.30756089 19.885 18.574
  12.58882036 23.504 21.792
   0.97879551 19.851 18.535
   7.36960436 18.077 17.094
  12.19408075 20.428 18.992
  10.47024571 19.830 18.573
  12.29039040 20.580 19.144
  13.75811588 21.705 20.094
   6.37309977 17.414 16.548
   9.59799445 20.119 18.789
   1.37941111 16.043 15.359
   7.64112616 18.482 17.430
   0.65643584 22.503 20.900
  18.02272490 18.615 17.529
   6.31561821 16.972 16.159
   1.79695569 21.397 19.863
  13.69753413 22.090 20.428
   6.25771475 18.081 17.115
  14.00589824 21.566 19.987
  15.16679668 22.067 20.434
   6.00407257 20.556 19.157
   9.17340291 19.332 18.123
   4.57390090 16.460 15.726
   8.19551405 18.234 17.240
   9.11964233 18.791 17.666
   5.64453721 17.210 16.367
   4.52072373 18.438 17.413
   8.33746985 20.332 18.954
   7.44011002 19.610 18.358
   7.33485027 18.821 17.719
   0.51711058 23.662 21.907
  11.55968042 20.111 18.745
   2.70708380 20.457 19.114
   6.86539395 17.614 16.711
   3.08877966 16.564 15.818
  12.98361224 21.359 19.773
  10.12930641 19.490 18.242
   8.45071991 19.411 18.221
  10.83493556 20.748 19.289
   5.13367226 17.076 16.258
   9.58402797 20.010 18.696
  16.04510937 22.462 20.783
   6.26703607 22.579 21.002
   6.25216124 20.125 18.801
   3.91581267 16.531 15.779
  18.18054892 22.622 20.921
  13.92892969 21.535 19.945
   5.93533677 16.987 16.178
   6.07440739 17.129 16.294
   2.11454694 23.149 21.452
  10.16236504 20.229 18.850
  10.04832542 23.122 21.379
   1.56767911 22.244 20.592
   6.08630405 17.328 16.456
   6.87374456 17.849 16.899
   1.19019248 22.925 21.212
   8.68668365 19.422 18.211
   9.74838609 19.096 17.941
   1.24597604 23.089 21.383
  12.43781552 19.795 18.503
  10.82603298 19.745 18.486
  11.69000376 19.384 18.182
  14.58195030 22.237 20.597
   7.23252732 17.560 16.655
   7.85334511 19.184 18.016
   8.93622857 20.373 19.000
   5.61127548 17.340 16.479
   7.45794773 18.636 17.555
  12.52650020 21.325 19.757
   0.73041575 22.734 21.043
   5.08202094 20.981 19.546
   1.07986321 22.862 21.172
   6.13114528 17.380 16.507
   9.74838609 19.314 18.125
   9.06009321 23.304 21.585
   4.82953776 19.496 18.281
   4.65605448 19.068 17.924
   8.66251740 18.929 17.772
   8.51445387 18.724 17.631
   0.78064637 23.139 21.423
   7.45344512 19.918 18.630
  10.43508777 19.956 18.603
   3.68391567 18.131 17.128
   5.69622780 16.723 15.947
   5.52162258 17.629 16.694
   5.94668323 19.860 18.593
   1.68410481 23.779 22.045
   4.37817570 19.886 18.594
   7.69312392 19.170 18.000
  11.13612232 20.123 18.757
   9.25528368 21.503 19.912
   8.49120939 18.634 17.553
   1.84820168 21.690 20.121
   7.65523614 18.844 17.736
   1.07130851 21.496 19.886
   3.37968784 21.958 20.380
  17.41735991 23.437 21.715
   7.16170850 18.230 17.210
   6.31561821 17.131 16.309
   4.92123082 16.773 15.991
   6.49280653 22.597 20.933
   4.79973044 16.914 16.114
   3.72771528 17.876 16.936
   9.06645594 20.408 18.997
   7.52559884 21.038 19.559
   8.05159203 18.010 17.036
   7.65996060 18.728 17.630
   7.34779767 17.249 16.393
  19.13092910 23.709 22.010
   8.79807426 18.926 17.804
   5.73825862 20.718 19.266
   6.35668045 17.442 16.560
   1.94772400 22.716 21.109
   0.44597020 23.014 21.259
   6.36971124 17.594 16.696
   3.19237401 17.339 16.480
   4.15098092 16.568 15.817
  15.39185902 23.587 21.890
   2.26321036 23.840 22.089
   8.82302413 19.691 18.443
   9.33189549 20.471 19.070
   3.29140832 21.354 19.821
   1.45730621 16.149 15.447
   2.34865797 16.467 15.725
   3.86232460 18.034 17.046
  11.18558073 19.677 18.405
   1.56781916 23.284 21.557
  10.10324844 19.544 18.278
   7.36960436 17.933 16.961
   6.55772718 21.160 19.614
   9.94898164 18.685 17.607
  11.38064398 19.615 18.380
   6.30282398 17.299 16.430
  15.09320718 22.707 21.025
  10.45345899 19.394 18.193
   4.12346546 22.565 20.933
   9.09298451 19.354 18.142
   0.43233729 24.194 22.458
   9.19397253 19.586 18.356
   6.10706853 22.151 20.487
   5.93234789 20.770 19.319
   7.24172660 18.921 17.804
  18.95618525 24.031 22.327
   4.17240972 23.951 22.194
  12.09922209 20.847 19.391
  14.37970411 22.646 20.970
   0.77694152 23.985 22.154
   5.24241506 23.651 21.882
   6.88056452 17.676 16.743
   1.78313840 22.872 21.119
   7.52558087 18.785 17.655
   7.92416015 17.079 16.256
   4.87019657 19.462 18.255
   1.17180761 20.178 18.838
   6.86784885 18.351 17.340
   7.27559573 18.088 17.118
   2.72367339 20.503 19.096
   2.72367339 22.057 20.489
   8.32712309 18.447 17.411
   7.75544752 18.868 17.748
   1.97117420 24.327 22.600
   5.04084437 20.052 18.695
   9.92760987 19.636 18.373
   8.33746985 18.475 17.411
  13.92892969 21.630 20.013
   5.83222252 20.209 18.874
   8.14108872 18.056 17.065
   9.19399941 22.743 21.031
   5.60782440 17.088 16.259
   3.64422095 17.892 16.906
   7.64114468 18.274 17.261
   8.34946998 18.517 17.471
   9.48095282 19.567 18.306
   7.16170850 18.109 17.116
   2.81406724 16.789 15.992
   7.10044054 18.043 17.050
   9.92764124 19.540 18.282
  19.80082750 19.635 18.402
   3.22534340 20.907 19.435
   7.19905115 17.481 16.580
   7.21575041 17.632 16.701
   6.95334134 17.658 16.734
   8.93622857 19.169 17.984
  10.05602974 18.730 17.644
   6.51650953 17.679 16.755
  12.73154879 21.656 20.014
  10.02359032 19.479 18.260
   8.07248897 19.739 18.459
   1.19500211 22.596 20.873
  15.29921299 22.405 20.810
   6.11020230 16.827 16.014
  15.54577711 23.200 21.492
  12.78392931 21.081 19.552
  11.81283056 20.187 18.839
   4.17886605 22.418 20.726
   7.71219936 18.461 17.407
  11.06620420 21.351 19.749
   3.84464993 18.943 17.782
   5.33088258 16.974 16.141
   6.47579351 22.695 21.002
  14.52923867 22.929 21.263
  14.18299134 21.844 20.173
   8.30972482 18.860 17.751
   2.31543794 16.521 15.777
  12.09917542 21.437 19.832
  15.74286799 22.489 20.883
  16.10932159 18.242 17.236
   0.54736148 22.913 21.240
   6.29238076 17.987 17.029
   6.05946628 19.410 18.198
   6.95751094 17.088 16.236
   0.49087948 23.175 21.481
   5.58106944 16.944 16.130
  11.34881430 20.103 18.744
   5.98098443 17.934 16.957
  11.34881430 19.981 18.637
   0.98263328 18.741 17.644
  10.24688931 19.452 18.243
   8.76007136 19.280 18.073
   6.96156650 19.592 18.376
  15.00400386 22.023 20.453
   9.17342967 22.913 21.536
   7.39112598 18.811 17.692
   0.90424988 22.582 20.903
   1.01256795 16.912 16.080
  14.32846614 22.453 20.818
   7.14941393 18.238 17.247
   5.48528410 17.200 16.376
   4.56718544 20.626 19.233
   9.22785524 19.667 18.397
   9.79730377 19.578 18.351
   2.12320661 21.866 20.230
   5.30133656 16.962 16.142
   5.67544244 20.339 18.956
  13.40245584 23.161 21.487
   1.25376198 21.532 20.003
   8.73549565 19.188 18.011
  11.02697625 20.546 19.107
   1.20176304 22.616 20.957
   9.50996637 19.644 18.390
  12.84886411 23.558 21.826
   1.97618322 21.444 19.812
   0.76767849 23.276 21.525
  12.74353690 20.736 19.280
   9.77903175 19.198 18.012
   0.68079409 23.342 21.577
   6.52003773 17.715 16.775
   1.26122778 21.920 20.304
   6.68223769 23.214 21.565
  17.36846863 22.606 20.943
   4.05515063 21.820 20.221
   6.98223938 18.057 17.065
   7.12276788 17.424 16.507
   6.71714532 21.722 20.104
   8.82302413 19.072 17.932
   6.56129509 24.756 22.794
  15.94418247 22.954 21.224
   7.83356837 21.586 20.028
   1.46241832 23.574 21.935
   7.43201156 22.190 20.563
   0.62934787 23.270 21.640
   8.30489550 18.717 17.633
   2.07090740 23.428 21.663
   8.27096517 18.377 17.359
   8.52015886 19.100 17.937
   8.91065597 19.209 17.996
   6.05078778 17.540 16.621
   2.27326816 22.026 20.426
   6.47928269 17.633 16.739
  13.69753413 22.787 21.059
   6.65962321 21.306 19.754
   7.42235743 18.341 17.334
  10.09642973 19.265 18.058
   5.13723395 20.211 18.881
   6.49281987 18.606 17.525
  10.56251019 19.774 18.510
   7.24936577 17.485 16.600
   6.65962321 16.769 15.991
   1.31636833 21.101 19.637
   6.29008148 18.276 17.260
   7.23251074 17.015 16.213
   2.27208385 23.042 21.351
   7.12276788 21.770 20.129
  10.75997925 20.459 19.034
   6.13431276 21.917 20.279
  15.31614968 23.824 21.991
   6.98878904 17.561 16.654
  10.50560621 17.188 16.318
  10.36557814 19.622 18.364
   0.70893725 23.309 21.642
  15.39193469 17.663 16.751
  10.64946936 19.249 18.061
   3.23998542 17.625 16.718
   7.75544752 19.876 18.544
  12.51790084 23.892 22.222
   3.72942093 18.100 17.097
   3.83045191 24.686 22.835
   1.96619051 16.518 15.766
  10.98802543 23.596 21.789
   7.05216504 17.636 16.698
   9.39507702 18.759 17.660
  11.51688264 20.142 18.780
   7.86499444 18.482 17.442
   0.67490604 23.027 21.389
   7.73614117 18.196 17.198
   8.49688610 19.397 18.163
   7.38710520 18.150 17.146
  12.58882036 21.172 19.636
   1.17513883 22.285 20.658
   6.90425183 18.238 17.232
   5.00838834 20.387 19.000
   1.69974865 24.610 22.639
   4.94469878 17.167 16.325
   7.62242098 18.163 17.151
   2.25841699 23.118 21.413
   3.31950699 21.226 19.716
   7.10045652 18.868 17.730
   3.42036103 16.486 15.730
   7.29264937 18.074 17.096
   4.46876886 23.289 21.555
  18.50511600 23.144 21.487
   7.67102693 19.214 18.048
   8.80971396 18.585 17.523
   8.63846154 21.324 19.750
   7.99460834 19.569 18.338
  12.64002438 21.524 19.917
   6.23263875 17.777 16.840
  11.84270698 20.439 19.021
   8.16245080 18.407 17.365
  13.63748356 22.104 20.435
   7.19259938 18.173 17.164
   8.45071991 18.603 17.524
  11.55968042 20.841 19.385
   9.20056196 19.214 18.040
   8.53265776 19.368 18.157
   8.66251740 18.929 17.809
  14.66624234 22.446 20.736
   6.44647660 17.543 16.660
   7.24938243 16.783 15.968
  15.94418247 21.872 20.226
   8.24903209 18.413 17.387
   3.97230239 18.506 17.427
   3.23325018 16.640 15.873
  19.80082750 19.437 18.223
   0.83019482 23.348 21.651
   5.61398664 20.279 18.915
   9.79524289 19.951 18.667
   4.60777663 24.066 22.255
  13.69753413 21.778 20.155
  12.09922209 18.768 17.667
  11.10567295 20.981 19.507
   7.03621353 20.114 18.770
   3.61668411 21.399 19.852
   6.19972487 17.928 16.965
   7.18241265 18.581 17.510
   8.59074841 18.885 17.748
   9.77903175 19.335 18.144
   3.99069174 16.454 15.703
   7.46768836 18.436 17.401
  10.94931063 20.756 19.312
   3.79771701 17.997 17.030
   4.43057352 17.064 16.234
  12.61115257 21.054 19.521
   3.32176313 17.528 16.629
   9.92983207 18.702 17.615
   5.56378108 17.560 16.691
   5.36236856 20.830 19.399
   1.41944001 17.814 16.878
   6.53866437 17.326 16.464
   2.06130144 21.627 20.087
   4.07107708 16.848 16.037
   3.75753160 18.144 17.141
  14.50227527 22.494 20.811
  15.99366516 19.800 18.526
   8.38240366 23.033 21.508
   3.87337816 18.679 17.601
  12.53812979 24.347 22.496
   7.64114468 19.200 18.024
   2.28160351 16.291 15.564
   8.93622857 19.114 17.961
   6.86539395 18.239 17.237
  12.05229774 21.002 19.508
   7.97411465 16.389 15.651
   6.78381920 21.474 19.876
   0.89694934 19.782 18.508
   1.07521690 20.112 18.795
   8.18392528 18.338 17.316
   9.04013368 18.934 17.806
   2.15259152 22.017 20.384
   0.78935764 23.041 21.417
   6.76094327 23.242 21.491
   9.22785524 20.194 18.864
   8.42782444 18.659 17.585
   5.22342984 17.108 16.272
   0.78156579 23.451 21.687
   1.47057950 21.631 20.059
   8.80971396 17.233 16.380
   7.79431220 17.560 16.660
   4.03412009 16.579 15.799
   8.47374013 18.248 17.249
   0.63550122 23.425 21.743
   3.53137478 22.812 21.102
   7.85334511 18.446 17.384
   6.82894529 17.631 16.704
  10.68605290 19.805 18.510
   8.93625395 19.506 18.260
   3.24674877 16.575 15.801
   8.08897642 17.529 16.654
  16.89684954 21.668 20.059
  12.00578192 21.363 19.811
   1.43043302 23.105 21.411
   0.51801136 24.557 22.769
   7.99462863 19.054 17.911
   1.73870102 20.874 19.425
   7.25862166 17.662 16.761
   0.76767832 22.732 21.044
   5.94668323 20.552 19.110
  12.24207005 20.429 19.024
   0.76110445 22.999 21.273
   3.28320442 16.644 15.875
   1.70067793 18.321 17.299
   9.77900132 19.310 18.119
   6.46582831 17.100 16.273
  10.31122090 19.626 18.406
   7.98207814 17.712 16.766
  14.73564834 22.243 20.616
   1.39675304 22.788 21.124
  15.16679668 22.174 20.512
   0.62051625 23.950 22.177
   6.42575914 17.666 16.741
   0.70970546 22.717 21.070
   9.05075383 19.077 17.918
   1.20658970 21.244 19.772
   5.93533677 21.635 20.006
   5.04903425 18.382 17.372
   9.74838609 20.499 19.079
  16.84720988 22.131 20.463
